经度,纬度,date
108.29508100000001,22.753660999999997,2016-05-07 20:30:00
108.483274,22.75658,2016-05-07 21:00:00
108.347311,22.895867000000003,2016-05-07 21:00:00
108.32249399999999,22.813623,2016-05-07 21:00:00
108.322493,22.814881,2016-05-07 21:10:00
108.32360700000001,22.814227,2016-05-07 21:15:00
108.334721,22.819612,2016-05-07 21:20:00
108.390422,22.821431,2016-05-07 21:30:00
108.322493,22.814881,2016-05-07 21:30:00
108.322493,22.814881,2016-05-07 21:30:00
109.26629199999999,22.684016,2016-05-07 21:45:00
108.323378,22.815281,2016-05-07 21:45:00
108.36958700000001,22.802653,2016-05-07 22:05:00
108.408781,22.806419,2016-05-07 22:27:00
108.357151,22.825626,2016-05-07 22:28:00
108.31991399999998,22.816724,2016-05-07 22:30:00
108.356233,22.823307,2016-05-07 22:51:00
108.365602,22.809326000000002,2016-05-07 23:00:00
109.275462,22.697636,2016-05-07 23:00:00
108.34998200000001,22.863308,2016-05-07 23:08:00
108.42155100000001,22.818144,2016-05-08 00:00:00
108.40459299999999,22.820457,2016-05-08 00:00:00
108.498659,22.68411,2016-05-08 00:30:00
108.42483,22.82159,2016-05-08 01:00:00
108.543993,22.934792,2016-05-08 01:00:00
108.42155100000001,22.818144,2016-05-08 01:15:00
108.341125,22.84134,2016-05-08 01:18:00
108.37324299999999,22.819413,2016-05-08 02:00:00
108.42155100000001,22.818144,2016-05-08 02:00:00
108.34057,22.833462,2016-05-08 02:00:00
108.5312,22.722099,2016-05-08 02:51:00
108.38463899999999,22.828644,2016-05-08 03:00:00
108.42155100000001,22.818144,2016-05-08 03:00:00
108.42155100000001,22.818144,2016-05-08 03:15:00
108.33506899999999,22.820292000000002,2016-05-08 03:30:00
108.36423300000001,22.836952,2016-05-08 03:42:00
108.356169,22.827714,2016-05-08 04:00:00
108.290833,22.765691,2016-05-08 05:00:00
109.275122,22.695683,2016-05-08 06:00:00
108.341633,22.775761,2016-05-08 07:00:00
108.44971299999999,22.802127,2016-05-08 08:00:00
108.340152,22.807203,2016-05-08 08:00:00
108.329849,22.820152,2016-05-08 08:00:00
108.3452,22.794795,2016-05-08 08:20:00
108.368826,22.801121,2016-05-08 08:30:00
108.32261000000001,22.818614,2016-05-08 08:30:00
108.30463,22.786407,2016-05-08 08:33:00
108.327173,22.808757,2016-05-08 09:00:00
108.388213,22.823457,2016-05-08 09:00:00
108.392126,22.830313,2016-05-08 09:30:00
108.221825,22.646710000000002,2016-05-08 10:00:00
108.29508100000001,22.753660999999997,2016-05-08 10:00:00
108.337404,22.807107000000002,2016-05-08 10:27:00
108.34218100000001,22.829421,2016-05-08 11:00:00
108.33783700000001,22.818788,2016-05-08 11:00:00
108.46628600000001,22.781702,2016-05-08 11:00:00
108.32776299999999,22.830022,2016-05-08 11:00:00
108.33468400000001,22.82488,2016-05-08 11:00:00
108.318527,22.816904,2016-05-08 11:05:00
108.322718,22.82415,2016-05-08 11:10:00
108.34141899999999,22.80527,2016-05-08 11:34:00
108.35908300000001,22.820061,2016-05-08 12:00:00
108.2914,22.77435,2016-05-08 12:00:00
108.31808899999999,22.775804,2016-05-08 12:00:00
109.07632,22.885460000000002,2016-05-08 12:00:00
108.404625,22.815659,2016-05-08 12:30:00
109.42045,22.80225,2016-05-08 12:30:00
108.456154,22.812276,2016-05-08 13:00:00
108.35316,22.824816000000002,2016-05-08 13:00:00
108.35656000000002,22.827726000000002,2016-05-08 13:30:00
108.332788,22.79959,2016-05-08 14:00:00
108.324808,22.783997,2016-05-08 14:05:00
108.30738000000001,22.778170000000003,2016-05-08 14:20:00
108.39283700000001,22.811715,2016-05-08 14:25:00
108.332788,22.79959,2016-05-08 14:46:00
108.363275,22.837376000000003,2016-05-08 15:00:00
108.381928,22.818089999999998,2016-05-08 15:50:00
109.388589,22.903891,2016-05-08 16:05:00
108.29946799999999,22.776473,2016-05-08 17:00:00
108.30516999999999,22.79713,2016-05-08 17:00:00
108.310927,22.764178,2016-05-08 17:10:00
108.493177,22.761708,2016-05-08 17:15:00
108.34121999999999,22.796583,2016-05-08 17:30:00
108.32486999999999,22.82827,2016-05-08 18:00:00
108.313575,22.771328,2016-05-08 18:00:00
108.89508000000001,22.86116,2016-05-08 19:00:00
108.320098,22.816238000000002,2016-05-08 19:00:00
108.31213999999999,22.797871,2016-05-08 19:30:00
108.602878,22.576788,2016-05-08 20:22:00
108.3354,22.800136,2016-05-08 20:29:00
108.35398300000001,22.805406,2016-05-08 20:30:00
108.336395,22.825229,2016-05-08 21:00:00
108.483609,22.755856,2016-05-08 21:00:00
108.43413500000001,22.808409,2016-05-08 21:30:00
108.316125,22.795333,2016-05-08 22:00:00
108.432571,22.808673000000002,2016-05-08 22:30:00
108.45907199999999,22.798266,2016-05-08 23:00:00
108.36958700000001,22.862973,2016-05-08 23:11:00
108.32575600000001,22.82583,2016-05-08 23:32:00
108.33988899999999,22.787463,2016-05-09 00:02:00
108.884138,22.876746,2016-05-09 00:30:00
108.33916699999999,22.787188,2016-05-09 01:36:00
109.522035,22.668942,2016-05-09 02:00:00
108.303252,22.788339,2016-05-09 02:37:00
108.42296599999999,22.818253,2016-05-09 02:40:00
108.465981,22.806576999999997,2016-05-09 03:00:00
108.30284099999999,22.779654999999998,2016-05-09 03:00:00
108.319498,22.820379,2016-05-09 03:04:00
108.351532,22.830301000000002,2016-05-09 04:20:00
108.364461,22.840783,2016-05-09 07:00:00
109.46484199999999,22.687043,2016-05-09 08:00:00
108.37159399999999,22.800060000000002,2016-05-09 08:20:00
108.32879799999999,22.816214000000002,2016-05-09 08:20:00
108.34801399999999,22.827434,2016-05-09 08:20:00
108.53291999999999,22.72111,2016-05-09 08:22:00
108.3619,22.804298,2016-05-09 08:30:00
108.418471,22.877257,2016-05-09 08:40:00
108.371749,22.822001999999998,2016-05-09 08:50:00
108.35056000000002,22.822915,2016-05-09 08:59:00
108.802897,22.838762,2016-05-09 09:00:00
108.35573500000001,22.803483,2016-05-09 09:10:00
108.369656,22.865875,2016-05-09 09:10:00
108.37401299999999,22.864414,2016-05-09 09:20:00
108.342422,22.823267,2016-05-09 09:30:00
108.341102,22.833469,2016-05-09 09:30:00
108.37131200000002,22.864937,2016-05-09 09:55:00
108.355255,22.800394,2016-05-09 10:00:00
108.30781699999999,22.798789000000003,2016-05-09 10:00:00
108.28689399999999,22.763807999999997,2016-05-09 10:16:00
108.366651,22.804241,2016-05-09 11:00:00
108.327702,22.803158,2016-05-09 11:40:00
108.383398,22.86543,2016-05-09 12:06:00
108.367185,22.864406,2016-05-09 12:20:00
108.380425,22.809005,2016-05-09 12:30:00
108.35885,22.827515,2016-05-09 14:00:00
108.43945500000001,22.807662,2016-05-09 14:00:00
108.413146,22.81159,2016-05-09 14:00:00
108.32866999999999,22.813114000000002,2016-05-09 15:30:00
108.31131599999999,22.767601000000003,2016-05-09 15:40:00
108.382046,22.861153,2016-05-09 15:47:00
108.49661599999999,22.745331,2016-05-09 16:00:00
108.33213799999999,22.847538,2016-05-09 16:00:00
108.249494,22.814934,2016-05-09 17:00:00
108.33688300000001,22.861248,2016-05-09 17:00:00
108.251976,22.781862,2016-05-09 17:00:00
109.23783600000002,22.832776000000003,2016-05-09 17:20:00
108.49511000000001,22.742607999999997,2016-05-09 18:00:00
108.251976,22.781862,2016-05-09 19:00:00
108.343727,22.830318,2016-05-09 19:24:00
108.360275,22.829339,2016-05-09 19:30:00
108.31803000000001,22.794697,2016-05-09 19:30:00
108.35573500000001,22.803483,2016-05-09 20:30:00
108.366628,22.804536,2016-05-09 21:00:00
108.367043,22.812981,2016-05-09 21:30:00
108.384666,22.814633999999998,2016-05-09 22:00:00
108.32728600000002,22.783151,2016-05-09 22:00:00
108.240144,22.824360000000002,2016-05-09 22:00:00
109.12390800000001,22.829028,2016-05-09 22:00:00
108.29378,22.797001,2016-05-09 23:00:00
108.41588600000001,22.875303,2016-05-09 23:12:00
108.398881,22.862731,2016-05-09 23:30:00
108.41988500000001,22.827182999999998,2016-05-10 01:00:00
108.34899999999999,22.818414999999998,2016-05-10 01:30:00
108.362903,22.853695000000002,2016-05-10 02:17:00
108.41618799999999,22.875476000000003,2016-05-10 06:11:00
108.308259,22.792478,2016-05-10 06:30:00
108.343056,22.826189000000003,2016-05-10 07:00:00
108.41881200000002,22.876682000000002,2016-05-10 07:34:00
108.41808400000001,22.877057999999998,2016-05-10 07:49:00
108.394077,22.808244000000002,2016-05-10 08:00:00
108.32873500000001,22.811818,2016-05-10 08:00:00
108.41808400000001,22.877057999999998,2016-05-10 08:20:00
108.402952,22.809812,2016-05-10 09:00:00
108.367231,22.8142,2016-05-10 09:00:00
108.43928899999999,22.808934,2016-05-10 09:00:00
108.371874,22.812973,2016-05-10 09:00:00
108.30384,22.793933,2016-05-10 09:20:00
108.323539,22.809295000000002,2016-05-10 09:30:00
108.43933100000001,22.810594000000002,2016-05-10 10:00:00
108.42029199999999,22.818126,2016-05-10 10:23:00
108.824127,23.214056,2016-05-10 10:58:00
108.45451399999999,22.810064999999998,2016-05-10 11:00:00
108.31791899999999,22.821272,2016-05-10 11:30:00
108.432571,22.808673000000002,2016-05-10 12:00:00
108.45268100000001,22.806881,2016-05-10 12:00:00
108.34023799999999,22.813805,2016-05-10 12:02:00
108.302651,22.767044,2016-05-10 12:03:00
109.25623,22.67585,2016-05-10 13:00:00
108.309545,22.792173000000002,2016-05-10 13:00:00
108.419009,22.811984,2016-05-10 13:10:00
108.319405,22.819769,2016-05-10 13:30:00
108.277378,22.768079,2016-05-10 14:00:00
108.28358100000001,22.770809,2016-05-10 15:30:00
108.38076399999999,22.816042000000003,2016-05-10 15:40:00
108.303903,22.840628,2016-05-10 16:00:00
108.365664,22.822326,2016-05-10 16:16:00
108.320793,22.814216000000002,2016-05-10 17:18:00
108.493672,22.752098,2016-05-10 17:20:00
108.352245,22.812972,2016-05-10 17:30:00
108.367752,22.815057999999997,2016-05-10 17:30:00
108.418471,22.877257,2016-05-10 17:35:00
108.47827,22.80945,2016-05-10 18:00:00
108.328604,22.810781,2016-05-10 18:00:00
108.350907,22.797017999999998,2016-05-10 18:10:00
108.31380300000001,22.818236,2016-05-10 18:10:00
108.379425,22.863993,2016-05-10 18:30:00
108.328199,22.808562,2016-05-10 18:50:00
108.442269,22.807616,2016-05-10 19:00:00
108.36300700000001,22.805777,2016-05-10 19:00:00
108.511374,22.742789000000002,2016-05-10 20:30:00
108.419169,22.812047,2016-05-10 20:50:00
108.281494,22.7749,2016-05-10 21:00:00
108.317903,22.797707,2016-05-10 21:00:00
108.267435,22.808073,2016-05-10 21:20:00
108.42029199999999,22.818126,2016-05-10 23:00:00
108.369257,22.830935,2016-05-10 23:00:00
109.269136,22.681867,2016-05-10 23:00:00
108.25863899999999,22.765396,2016-05-10 23:00:00
109.27585,22.688774,2016-05-10 23:00:00
108.33846799999999,22.851704,2016-05-11 00:00:00
108.348258,22.850393,2016-05-11 00:00:00
109.27122299999999,22.686779,2016-05-11 00:00:00
108.366928,22.822215,2016-05-11 00:05:00
108.65333400000002,22.522151,2016-05-11 00:36:00
108.347473,22.808807,2016-05-11 01:00:00
108.31226200000002,22.786227,2016-05-11 01:00:00
108.321825,22.825625,2016-05-11 02:00:00
109.14582800000001,22.604054,2016-05-11 03:00:00
108.478874,22.808707000000002,2016-05-11 07:00:00
108.323875,22.809322,2016-05-11 07:30:00
108.366615,22.812366,2016-05-11 08:09:00
108.247824,22.805144,2016-05-11 08:10:00
108.300096,22.795826,2016-05-11 08:30:00
108.439591,22.805391,2016-05-11 10:00:00
108.07565600000001,22.611867999999998,2016-05-11 10:00:00
108.335342,22.824804999999998,2016-05-11 10:00:00
109.46068700000001,22.797705,2016-05-11 10:00:00
108.31703999999999,22.816728,2016-05-11 10:20:00
108.36753799999998,22.815423000000003,2016-05-11 10:24:00
108.493416,22.756935000000002,2016-05-11 11:00:00
108.33361299999999,22.803863,2016-05-11 11:00:00
108.341029,22.831125,2016-05-11 11:15:00
108.37428999999999,22.818978,2016-05-11 11:53:00
108.63103400000001,22.607722,2016-05-11 12:00:00
109.276499,22.683592,2016-05-11 13:00:00
109.25873999999999,22.676625,2016-05-11 13:30:00
108.391053,22.828328,2016-05-11 14:00:00
109.253469,22.688035,2016-05-11 14:00:00
108.33375600000001,22.855672,2016-05-11 14:17:00
108.322272,22.815160000000002,2016-05-11 14:20:00
108.36583799999998,22.804979,2016-05-11 15:00:00
108.37190700000001,22.800335,2016-05-11 16:00:00
108.36181599999999,22.809074,2016-05-11 16:30:00
108.30598700000002,22.799707,2016-05-11 17:00:00
108.348327,22.819171,2016-05-11 18:00:00
108.338597,22.847635999999998,2016-05-11 18:00:00
108.24111200000002,22.787267,2016-05-11 19:10:00
108.347103,22.815983,2016-05-11 19:50:00
108.314296,22.824286999999998,2016-05-11 19:50:00
108.333091,22.844716000000002,2016-05-11 20:23:00
108.306137,22.794239,2016-05-11 20:30:00
108.33111299999999,22.828702,2016-05-11 22:20:00
108.371146,22.825059,2016-05-11 22:27:00
108.351033,22.815921,2016-05-11 23:00:00
108.317706,22.794943,2016-05-11 23:40:00
109.30658999999999,22.82477,2016-05-12 00:00:00
108.309353,22.760170000000002,2016-05-12 00:00:00
108.443169,22.811321,2016-05-12 00:30:00
108.375996,22.863764,2016-05-12 01:00:00
108.363499,22.823501,2016-05-12 02:00:00
108.10008899999998,22.544779000000002,2016-05-12 04:38:00
108.28118700000002,22.80475,2016-05-12 06:10:00
108.49544099999999,22.746325,2016-05-12 07:30:00
108.382621,22.822542000000002,2016-05-12 08:00:00
108.31118300000001,22.769804999999998,2016-05-12 08:00:00
108.330179,22.819188,2016-05-12 09:00:00
108.39787,22.831329999999998,2016-05-12 09:00:00
108.34378799999999,22.822674,2016-05-12 09:00:00
108.33588400000001,22.850711999999998,2016-05-12 09:00:00
108.40956299999999,22.808369,2016-05-12 09:30:00
109.470409,22.688866,2016-05-12 11:00:00
108.478968,22.761694,2016-05-12 11:18:00
108.31736799999999,22.795164,2016-05-12 11:30:00
108.33360400000001,22.813691,2016-05-12 11:40:00
108.3667,22.864839,2016-05-12 11:49:00
108.46628600000001,22.781702,2016-05-12 12:00:00
108.300956,22.798419,2016-05-12 12:10:00
108.37267299999999,22.818326000000003,2016-05-12 12:30:00
109.278102,22.689845000000002,2016-05-12 12:50:00
108.388973,22.82336,2016-05-12 13:00:00
108.34378799999999,22.822674,2016-05-12 14:50:00
108.322272,22.815160000000002,2016-05-12 14:50:00
108.350907,22.797017999999998,2016-05-12 15:00:00
108.316048,22.820075,2016-05-12 16:00:00
108.38018500000001,22.819173000000003,2016-05-12 16:19:00
108.278221,22.768258,2016-05-12 16:20:00
108.34558500000001,22.822538,2016-05-12 16:30:00
108.31464799999999,22.820162,2016-05-12 16:30:00
108.245971,22.804796,2016-05-12 17:00:00
109.27089299999999,22.708325,2016-05-12 17:55:00
108.316286,22.826478,2016-05-12 18:00:00
108.40675,22.811,2016-05-12 18:10:00
108.44083300000001,22.804910999999997,2016-05-12 19:30:00
108.32146000000002,22.814669,2016-05-12 19:30:00
108.319796,22.826225,2016-05-12 22:16:00
108.304703,22.795537,2016-05-12 22:36:00
108.359889,22.803746,2016-05-12 23:00:00
108.32365300000001,22.810769,2016-05-12 23:00:00
109.290849,22.700795,2016-05-12 23:30:00
108.440825,22.809998999999998,2016-05-13 00:00:00
108.371606,22.807408,2016-05-13 00:00:00
108.12007,22.496182,2016-05-13 00:00:00
109.278586,22.696963,2016-05-13 01:00:00
108.363479,22.805719,2016-05-13 02:00:00
108.54688300000001,22.939259,2016-05-13 04:24:00
109.33685600000001,22.722644,2016-05-13 04:30:00
108.423143,22.879351999999997,2016-05-13 06:32:00
108.33961000000001,22.813470000000002,2016-05-13 07:00:00
108.3576,22.856729,2016-05-13 07:34:00
108.34314599999999,22.79654,2016-05-13 08:00:00
108.39578700000001,22.802823999999998,2016-05-13 08:30:00
108.371874,22.812973,2016-05-13 09:00:00
108.32325,22.817571,2016-05-13 09:00:00
108.367929,22.82475,2016-05-13 09:09:00
108.352916,22.802123,2016-05-13 09:20:00
108.366543,22.817002,2016-05-13 10:10:00
108.31744599999999,22.824969,2016-05-13 10:14:00
108.335095,22.825764000000003,2016-05-13 11:00:00
108.31425,22.821797,2016-05-13 12:10:00
108.366619,22.793705,2016-05-13 12:55:00
108.44275400000001,22.810454,2016-05-13 13:00:00
108.45148400000001,22.622971,2016-05-13 14:00:00
108.49750800000001,22.746064,2016-05-13 14:10:00
108.364323,22.811673000000003,2016-05-13 14:35:00
108.321132,22.815372,2016-05-13 14:40:00
108.441772,22.811815,2016-05-13 15:00:00
108.38961499999999,22.823125,2016-05-13 15:00:00
108.44084,22.81156,2016-05-13 16:00:00
108.32926499999999,22.782612,2016-05-13 16:00:00
108.33473899999998,22.789852,2016-05-13 16:00:00
109.269506,22.683614000000002,2016-05-13 16:02:00
108.270583,22.760365,2016-05-13 17:00:00
108.344792,22.798106,2016-05-13 17:30:00
108.478076,22.752617,2016-05-13 17:50:00
108.339946,22.791822,2016-05-13 18:30:00
108.373759,22.820625,2016-05-13 19:29:00
108.38258300000001,22.821645999999998,2016-05-13 19:30:00
108.327179,22.829071,2016-05-13 19:40:00
108.308849,22.797669,2016-05-13 20:00:00
108.3354,22.800136,2016-05-13 20:09:00
109.105746,22.672221,2016-05-13 20:18:00
108.386315,22.813892000000003,2016-05-13 21:00:00
108.329702,22.788688,2016-05-13 21:00:00
108.33109499999999,22.821581,2016-05-13 21:00:00
108.35766299999999,22.853,2016-05-13 21:30:00
108.309752,22.760548999999997,2016-05-13 21:40:00
108.397697,22.813094,2016-05-13 22:30:00
108.394077,22.808244000000002,2016-05-13 22:30:00
108.33653899999999,22.800619,2016-05-13 22:42:00
108.33783700000001,22.818788,2016-05-13 23:30:00
108.33146399999998,22.810116,2016-05-13 23:30:00
108.92519899999999,22.897572,2016-05-14 00:00:00
108.328176,22.788141,2016-05-14 01:11:00
109.47326499999998,22.688733,2016-05-14 02:00:00
108.335342,22.824804999999998,2016-05-14 02:00:00
108.358071,22.804571,2016-05-14 07:30:00
108.28306,22.763922,2016-05-14 07:46:00
108.34490500000001,22.873434,2016-05-14 08:40:00
108.257534,22.773349,2016-05-14 08:53:00
108.44705900000001,22.808843,2016-05-14 09:00:00
108.34598899999999,22.881242,2016-05-14 09:40:00
108.399878,22.811173999999998,2016-05-14 10:00:00
108.33241100000001,22.8332,2016-05-14 10:00:00
108.97003600000001,22.538069,2016-05-14 10:00:00
108.333747,22.824893,2016-05-14 10:12:00
108.3389,22.796529999999997,2016-05-14 10:16:00
109.278586,22.696963,2016-05-14 11:00:00
108.383427,22.812938,2016-05-14 11:50:00
108.316562,22.816876999999998,2016-05-14 12:50:00
108.32609,22.820809,2016-05-14 13:00:00
108.33822099999999,22.865504,2016-05-14 13:06:00
108.354141,22.830207,2016-05-14 13:50:00
108.404917,22.815681,2016-05-14 14:00:00
108.43019199999999,22.802088,2016-05-14 14:00:00
108.318142,22.813644,2016-05-15 07:25:00
108.32249399999999,22.813623,2016-05-14 14:00:00
108.365365,22.854060999999998,2016-05-14 14:02:00
109.27373500000002,22.684245999999998,2016-05-14 14:20:00
108.32183300000001,22.818967,2016-05-14 14:30:00
108.371742,22.81356,2016-05-14 15:06:00
108.324203,22.809558,2016-05-14 15:29:00
108.35159099999998,22.828431,2016-05-14 16:00:00
108.34297099999999,22.798458,2016-05-14 17:00:00
109.27435700000001,22.700437,2016-05-14 17:00:00
108.361305,22.855442,2016-05-14 17:10:00
108.371665,22.823529999999998,2016-05-14 18:00:00
108.35793999999999,22.856578,2016-05-14 18:00:00
108.353729,22.825785,2016-05-14 18:30:00
108.318201,22.831409,2016-05-14 19:00:00
108.335328,22.813907999999998,2016-05-14 19:40:00
108.336308,22.816744,2016-05-14 20:30:00
108.45787299999999,22.760773,2016-05-14 20:50:00
108.359352,22.797994,2016-05-14 21:00:00
108.380734,22.823002,2016-05-14 21:30:00
108.323981,22.81576,2016-05-14 21:40:00
108.492092,22.759358,2016-05-14 22:00:00
108.447151,22.8145,2016-05-14 22:00:00
108.31801599999999,22.813962,2016-05-14 22:00:00
108.321947,22.814882,2016-05-14 22:50:00
108.28583300000001,22.761667000000003,2016-05-14 22:55:00
108.458619,22.809599,2016-05-14 23:00:00
108.311043,22.802336999999998,2016-05-14 23:00:00
108.39956299999999,22.819169,2016-05-14 23:30:00
108.337305,22.773094,2016-05-15 00:00:00
108.337305,22.773094,2016-05-15 00:00:00
108.306923,22.782695999999998,2016-05-15 00:01:00
108.323586,22.809676,2016-05-15 00:10:00
108.37081,22.815503,2016-05-15 01:00:00
108.35041399999999,22.831832000000002,2016-05-15 01:00:00
108.32637,22.857635000000002,2016-05-15 01:00:00
108.488381,22.586997,2016-05-15 02:05:00
108.306418,22.797919,2016-05-15 04:39:00
108.32873500000001,22.811818,2016-05-15 04:40:00
108.39233700000001,22.810553,2016-05-15 05:00:00
108.39233700000001,22.810553,2016-05-15 05:00:00
108.480521,22.588637,2016-05-15 05:02:00
108.3255,22.82025,2016-05-15 06:00:00
108.35398300000001,22.805406,2016-05-15 07:08:00
108.335342,22.824804999999998,2016-05-15 07:21:00
108.37676299999998,22.853784,2016-05-15 08:00:00
108.330077,22.812392000000003,2016-05-29 14:34:00
108.325804,22.825774,2016-05-15 08:00:00
108.335342,22.824804999999998,2016-05-15 08:09:00
108.55111799999999,22.944093,2016-05-15 08:10:00
108.579757,22.744792,2016-05-15 08:34:00
108.33663999999999,22.81444,2016-05-15 09:00:00
108.336395,22.825229,2016-05-15 10:01:00
108.172641,22.641154,2016-05-15 10:03:00
108.385122,22.827686,2016-05-15 11:00:00
108.53157399999999,22.816764000000003,2016-05-15 11:00:00
108.323734,22.817534,2016-05-15 11:08:00
108.31131599999999,22.767601000000003,2016-05-15 11:20:00
108.31733200000001,22.81172,2016-05-15 11:35:00
109.269136,22.681867,2016-05-15 12:00:00
108.305659,22.788376,2016-05-15 12:10:00
108.317429,22.813774,2016-05-15 12:10:00
108.32625,22.809285,2016-05-15 12:40:00
108.41187,22.811644,2016-05-15 13:40:00
108.31831299999999,22.816260999999997,2016-05-15 14:30:00
108.335853,22.824851000000002,2016-05-15 14:50:00
108.32216799999999,22.819351,2016-05-15 15:00:00
108.300956,22.798419,2016-05-15 15:00:00
108.3625,22.85275,2016-05-15 15:02:00
108.316616,22.801181,2016-05-15 17:00:00
108.35398300000001,22.805406,2016-05-15 17:41:00
108.307872,22.799549,2016-05-15 18:10:00
108.358594,22.807257999999997,2016-05-15 18:30:00
108.352531,22.859325,2016-05-15 18:30:00
108.28643500000001,22.760555,2016-05-15 18:35:00
108.442903,22.812338,2016-05-15 19:40:00
109.28168799999999,22.695469,2016-05-15 20:00:00
109.290849,22.700795,2016-05-15 20:00:00
108.349267,22.815233,2016-05-15 20:02:00
108.44929499999999,22.807725,2016-05-15 20:03:00
109.46446,22.689714000000002,2016-05-15 21:00:00
108.305885,22.796920999999998,2016-05-15 21:00:00
108.37450600000001,22.804327999999998,2016-05-15 21:40:00
108.38955,22.867556,2016-05-15 21:40:00
108.368412,22.790177,2016-05-15 22:00:00
108.319753,22.821247,2016-05-15 23:00:00
108.26181000000001,22.806863,2016-05-15 23:00:00
108.45858700000001,22.90292,2016-05-15 23:03:00
108.99394299999999,22.776328,2016-05-15 23:23:00
108.294808,22.790714,2016-05-17 09:00:00
108.32543100000001,22.830277,2016-05-15 23:38:00
108.413802,22.810307,2016-05-16 01:30:00
108.422284,22.818495000000002,2016-05-16 02:00:00
108.308692,22.763204,2016-05-16 03:30:00
108.44128899999998,22.807604,2016-05-16 04:00:00
108.42042,22.879475,2016-05-16 06:00:00
108.36028600000002,22.822738,2016-05-16 07:40:00
109.46014699999999,22.689854,2016-05-16 08:00:00
108.39103899999999,22.815604999999998,2016-05-16 08:25:00
108.372294,22.803379,2016-05-16 08:30:00
108.31891599999999,22.817373,2016-05-16 09:00:00
108.43743400000001,22.793737,2016-05-16 10:00:00
108.319374,22.816951,2016-05-16 10:00:00
108.371606,22.807408,2016-05-16 11:00:00
108.3357,22.825691,2016-05-16 12:30:00
108.323407,22.822998000000002,2016-05-16 12:30:00
108.421203,22.819273000000003,2016-05-16 13:00:00
108.312405,22.763627,2016-05-16 13:00:00
108.36886799999999,22.824092999999998,2016-05-16 13:40:00
108.318301,22.81666,2016-05-16 14:00:00
108.351316,22.861344,2016-05-16 14:00:00
108.350866,22.822229,2016-05-16 14:10:00
108.104482,22.549264,2016-05-16 14:30:00
108.32609,22.820809,2016-05-16 14:30:00
108.32363000000001,22.823685,2016-05-16 14:30:00
108.43270700000001,22.808623,2016-05-16 15:00:00
108.494024,22.785879,2016-05-16 15:00:00
109.13733,22.956773000000002,2016-05-16 16:10:00
108.37031999999999,22.802826,2016-05-16 16:39:00
108.33671299999999,22.823004,2016-05-16 17:00:00
108.366543,22.817002,2016-05-16 17:37:00
108.332567,22.849656,2016-05-16 18:00:00
108.336748,22.866311,2016-05-16 18:48:00
108.333964,22.81641,2016-05-16 19:00:00
108.315343,22.800694,2016-05-16 19:05:00
108.35897,22.856545999999998,2016-05-16 20:05:00
108.45683500000001,22.811915,2016-05-16 20:30:00
108.34314599999999,22.877587,2016-05-16 22:03:00
108.323586,22.809676,2016-05-16 22:20:00
108.322875,22.810574,2016-05-16 22:30:00
108.494602,22.744609,2016-05-16 22:30:00
108.269077,22.759226,2016-05-16 22:35:00
108.437179,22.808912,2016-05-16 23:00:00
108.34268700000001,22.821673,2016-05-16 23:00:00
108.36893899999998,22.846906,2016-05-16 23:18:00
108.2677,22.76274,2016-05-16 23:36:00
108.32779,22.733385000000002,2016-05-17 00:03:00
108.337923,22.775671,2016-05-17 01:00:00
109.278586,22.696963,2016-05-17 01:00:00
108.338401,22.775762,2016-05-17 02:00:00
108.34798700000002,22.849426,2016-05-17 03:00:00
108.304041,22.796301999999997,2016-05-17 06:10:00
109.19826699999999,22.89082,2016-05-17 07:10:00
108.36913600000001,22.808235,2016-05-17 08:30:00
108.36692099999999,22.809720000000002,2016-05-17 08:35:00
108.882572,22.875526999999998,2016-05-17 09:00:00
108.360193,22.854006,2016-05-17 09:00:00
108.48496899999999,22.759454,2016-05-17 09:00:00
108.371734,22.817752,2016-05-17 09:14:00
108.346636,22.819047,2016-05-17 09:30:00
108.30704899999999,22.787644,2016-05-17 10:29:00
108.346451,22.830467000000002,2016-05-17 10:30:00
108.346595,22.832218,2016-05-17 11:40:00
108.304703,22.795537,2016-05-17 12:30:00
108.322616,22.814188,2016-05-17 12:30:00
108.347526,22.851673,2016-05-17 14:00:00
108.28118700000002,22.80475,2016-05-17 14:00:00
108.249954,22.823388,2016-05-17 14:21:00
108.33811499999999,22.872222,2016-05-17 14:30:00
108.34558,22.822544,2016-05-17 15:00:00
108.421158,22.878193,2016-05-17 15:16:00
108.354372,22.801187,2016-05-17 15:58:00
109.46014699999999,22.689854,2016-05-17 16:00:00
108.309577,22.752696,2016-05-17 17:30:00
108.415729,22.813418,2016-05-17 17:40:00
108.320807,22.815878,2016-05-17 17:40:00
108.34808600000001,22.89746,2016-05-17 18:30:00
108.27976799999999,22.767383,2016-05-17 19:07:00
108.325149,22.814462,2016-05-17 19:20:00
108.413146,22.81159,2016-05-17 20:00:00
109.005486,22.795925,2016-05-17 20:00:00
108.32236999999999,22.814805,2016-05-17 20:07:00
108.31781399999998,22.816271,2016-05-17 20:30:00
108.371874,22.812973,2016-05-17 21:00:00
108.352245,22.812972,2016-05-17 21:00:00
108.32325,22.817571,2016-05-17 21:00:00
108.32158000000001,22.817848,2016-05-17 21:25:00
108.30598700000002,22.799707,2016-05-17 21:30:00
108.346227,22.802041,2016-05-17 21:40:00
108.32868899999998,22.810126999999998,2016-05-17 22:00:00
